file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_7LZP_1_cleaned__vhh_5G5X_cleaned_2.pdb,OK,0,0,5,0
neg_7LZP_4_cleaned__vhh_4ZG1_cleaned_1.pdb,OK,1,0,46,1
neg_7LZP_1_cleaned__vhh_5F7K_cleaned_1.pdb,OK,0,0,0,1
neg_7LZP_5_cleaned__vhh_7KD0_cleaned_1.pdb,OK,1,0,10,2
neg_7LZP_4_cleaned__vhh_6DBF_cleaned_2.pdb,OK,2,1,62,1
neg_7MDW_0_cleaned__vhh_8X7A_cleaned_1.pdb,OK,1,0,17,1
neg_7MDW_0_cleaned__vhh_7N0I_cleaned_2.pdb,OK,0,1,68,0
neg_7MDW_1_cleaned__vhh_8DTN_cleaned_1.pdb,OK,0,0,3,0
neg_7MDW_1_cleaned__vhh_8CYJ_cleaned_2.pdb,OK,1,0,3,1
neg_7MDW_cleaned__vhh_5M15_cleaned_2.pdb,OK,0,0,4,1
neg_7MDW_cleaned__vhh_8B1A_cleaned_1.pdb,OK,0,0,4,2
neg_7ME7_0_cleaned__vhh_5TP3_cleaned_1.pdb,OK,0,0,13,0
neg_7ME7_0_cleaned__vhh_9J7Y_cleaned_2.pdb,OK,0,0,35,2
neg_7ME7_1_cleaned__vhh_6X9V_cleaned_1.pdb,OK,0,0,10,0
neg_7ME7_1_cleaned__vhh_8B19_cleaned_2.pdb,OK,0,0,3,0
neg_7ME7_cleaned__vhh_8DFL_cleaned_1.pdb,OK,0,0,29,2
neg_7MEJ_0_cleaned__vhh_7ZKZ_cleaned_1.pdb,OK,0,0,28,0
neg_7MEJ_1_cleaned__vhh_7VUJ_cleaned_2.pdb,OK,0,0,11,0
neg_7MEJ_1_cleaned__vhh_8DQU_cleaned_1.pdb,OK,0,0,3,0
neg_7MEJ_cleaned__vhh_7ZMO_0_cleaned_1.pdb,OK,1,0,11,0
neg_7MEJ_cleaned__vhh_5LHN_cleaned_2.pdb,OK,0,0,36,1
neg_7MEJ_0_cleaned__vhh_7SAJ_cleaned_2.pdb,OK,0,0,22,1
neg_7MFU_0_cleaned__vhh_8AJB_2_cleaned_2.pdb,OK,0,0,17,2
neg_7MFU_1_cleaned__vhh_7DTY_cleaned_2.pdb,OK,1,0,30,0
neg_7MFU_0_cleaned__vhh_7P5Y_0_cleaned_1.pdb,OK,2,1,60,3
neg_7MFU_1_cleaned__vhh_7P5Y_0_cleaned_1.pdb,OK,1,0,10,0
neg_7MFU_cleaned__vhh_6HUP_cleaned_2.pdb,OK,0,1,44,1
neg_7MFU_cleaned__vhh_7WCM_cleaned_1.pdb,OK,2,1,44,4
neg_7N0S_0_cleaned__vhh_4W6X_cleaned_2.pdb,OK,0,1,22,2
neg_7N0S_0_cleaned__vhh_5JDS_cleaned_1.pdb,OK,0,0,11,0
neg_7N0I_cleaned__vhh_5C1M_cleaned_2.pdb,OK,1,0,3,0
neg_7N9A_cleaned__vhh_7VVO_cleaned_2.pdb,OK,1,0,29,1
neg_7N9U_cleaned__vhh_7T5F_3_cleaned_1.pdb,OK,1,0,17,0
neg_7N4N_cleaned__vhh_8B1D_cleaned_2.pdb,OK,1,0,71,0
neg_7N9A_cleaned__vhh_5LHR_cleaned_1.pdb,OK,1,0,49,1
neg_7N9U_cleaned__vhh_7ZOX_1_cleaned_2.pdb,OK,0,0,11,0
neg_7NBB_cleaned__vhh_6B3J_cleaned_1.pdb,OK,0,0,3,0
neg_7NBB_cleaned__vhh_7ZK1_0_cleaned_2.pdb,OK,0,0,11,1
neg_7NDF_cleaned__vhh_7TYL_cleaned_1.pdb,OK,1,1,54,6
neg_7NBB_1_cleaned__vhh_7R24_1_cleaned_2.pdb,OK,0,0,50,5
neg_7NBB_1_cleaned__vhh_4WEU_cleaned_1.pdb,OK,0,0,42,0
neg_7NFQ_cleaned__vhh_4P2C_0_cleaned_1.pdb,OK,1,0,16,3
neg_7NFT_cleaned__vhh_5MWN_0_cleaned_1.pdb,OK,0,0,8,0
neg_7NFT_cleaned__vhh_8PJP_cleaned_2.pdb,OK,0,0,24,1
neg_7NFR_cleaned__vhh_7P5V_cleaned_1.pdb,OK,1,0,14,2
neg_7NFQ_cleaned__vhh_7LZP_4_cleaned_2.pdb,OK,1,0,6,3
neg_7NLL_0_cleaned__vhh_6ZG3_cleaned_2.pdb,OK,0,0,12,0
neg_7NLL_0_cleaned__vhh_8HAF_cleaned_1.pdb,OK,1,0,26,0
neg_7NGH_cleaned__vhh_6I8G_cleaned_2.pdb,OK,0,0,58,0
neg_7NLL_cleaned__vhh_7TH2_cleaned_2.pdb,OK,0,0,19,0
neg_7NGH_cleaned__vhh_6X19_cleaned_1.pdb,OK,0,0,41,0
neg_7NOW_cleaned__vhh_7VNB_cleaned_2.pdb,OK,1,0,2,0
neg_7NLL_cleaned__vhh_5O04_0_cleaned_1.pdb,OK,0,0,10,0
neg_7NQA_cleaned__vhh_7KI1_cleaned_2.pdb,OK,2,0,30,2
neg_7NOW_cleaned__vhh_9S36_cleaned_1.pdb,OK,4,0,61,2
neg_7NQA_cleaned__vhh_5TSJ_cleaned_1.pdb,OK,1,0,14,0
neg_7NVM_cleaned__vhh_3ZKS_cleaned_2.pdb,OK,0,0,2,0
neg_7NVL_cleaned__vhh_9T9M_cleaned_1.pdb,OK,0,0,8,1
neg_7NVM_cleaned__vhh_7FBK_cleaned_1.pdb,OK,1,0,27,0
neg_7NQK_cleaned__vhh_7A48_cleaned_1.pdb,OK,0,1,32,2
neg_7NQK_cleaned__vhh_8B17_cleaned_2.pdb,OK,0,0,9,2
neg_7NVL_cleaned__vhh_3R0M_cleaned_2.pdb,OK,0,0,1,0
neg_7NVN_0_cleaned__vhh_6QGX_cleaned_1.pdb,OK,0,0,5,1
neg_7NX0_0_cleaned__vhh_6GWP_0_cleaned_1.pdb,OK,1,0,37,1
neg_7NXX_cleaned__vhh_5DMJ_cleaned_2.pdb,OK,1,0,7,2
neg_7NVN_0_cleaned__vhh_7K7Y_1_cleaned_2.pdb,OK,1,0,1,1
neg_7NXX_cleaned__vhh_7YDM_cleaned_1.pdb,OK,1,0,18,1
neg_7O06_cleaned__vhh_3ZLQ_cleaned_2.pdb,OK,0,0,3,0
neg_7O06_cleaned__vhh_6GWP_1_cleaned_1.pdb,OK,1,0,29,2
neg_7O0S_cleaned__vhh_5JMO_cleaned_1.pdb,OK,4,0,43,0
neg_7NX0_1_cleaned__vhh_6GS7_cleaned_2.pdb,OK,1,0,20,2
neg_7O3B_cleaned__vhh_7S83_0_cleaned_2.pdb,OK,1,0,53,2
neg_7O3B_cleaned__vhh_8DCR_cleaned_1.pdb,OK,0,0,47,1
neg_7OLZ_0_cleaned__vhh_7ZOX_1_cleaned_1.pdb,OK,0,1,47,0
neg_7OLZ_0_cleaned__vhh_7VBI_cleaned_2.pdb,OK,1,1,40,1
neg_7O0S_cleaned__vhh_8X7A_cleaned_2.pdb,OK,3,0,61,1
neg_7OLZ_1_cleaned__vhh_7SL8_cleaned_1.pdb,OK,1,0,31,2
neg_7OLZ_1_cleaned__vhh_6IR2_cleaned_2.pdb,OK,0,0,26,1
neg_7OLZ_cleaned__vhh_4NC2_cleaned_2.pdb,OK,1,2,72,1
neg_7OLZ_cleaned__vhh_5HM1_cleaned_1.pdb,OK,0,1,64,1
neg_7OM4_cleaned__vhh_5IMK_cleaned_2.pdb,OK,1,0,22,1
neg_7OM4_cleaned__vhh_7QJI_0_cleaned_1.pdb,OK,2,0,3,2
neg_7P14_cleaned__vhh_5H8O_cleaned_1.pdb,OK,0,0,1,0
neg_7OMM_1_cleaned__vhh_4NC0_cleaned_2.pdb,OK,0,0,10,2
neg_7OMM_1_cleaned__vhh_6IR2_cleaned_1.pdb,OK,0,1,17,0
neg_7P14_cleaned__vhh_7JVB_cleaned_2.pdb,OK,0,0,15,1
neg_7P16_cleaned__vhh_8AFH_1_cleaned_2.pdb,OK,0,0,2,0
neg_7P16_cleaned__vhh_8C8P_cleaned_1.pdb,OK,0,1,29,0
neg_7OMM_0_cleaned__vhh_4PGJ_1_cleaned_1.pdb,OK,0,0,3,1
neg_7P2D_cleaned__vhh_8HDP_cleaned_1.pdb,OK,1,0,9,1
neg_7P2D_cleaned__vhh_8C3L_cleaned_2.pdb,OK,1,0,2,2
neg_7PA5_cleaned__vhh_5TJW_cleaned_1.pdb,OK,1,0,29,1
neg_7PAF_cleaned__vhh_5O2U_1_cleaned_2.pdb,OK,0,0,0,0
neg_7OMM_0_cleaned__vhh_6IBB_0_cleaned_2.pdb,OK,0,0,2,0
neg_7PA5_cleaned__vhh_7KLW_0_cleaned_2.pdb,OK,1,1,60,1
neg_7PAF_cleaned__vhh_8B19_cleaned_1.pdb,OK,0,0,4,1
neg_7PH3_cleaned__vhh_8HJ0_cleaned_2.pdb,OK,2,0,55,3
neg_7PH4_cleaned__vhh_8W88_cleaned_1.pdb,OK,2,1,44,2
neg_7PQG_cleaned__vhh_6V80_1_cleaned_2.pdb,OK,0,0,29,0
neg_7PH4_cleaned__vhh_7OLZ_0_cleaned_2.pdb,OK,3,1,107,7
neg_7PQQ_cleaned__vhh_6X05_cleaned_2.pdb,OK,0,0,31,0
neg_7PQQ_cleaned__vhh_7NLL_cleaned_1.pdb,OK,0,0,9,0
neg_7Q3Q_cleaned__vhh_7DUQ_cleaned_2.pdb,OK,1,0,14,1
neg_7Q3Q_cleaned__vhh_6GK4_cleaned_1.pdb,OK,0,0,24,0
neg_7Q3R_0_cleaned__vhh_7MDW_0_cleaned_1.pdb,OK,1,0,12,1
neg_7Q6C_cleaned__vhh_8IZB_cleaned_1.pdb,OK,0,0,48,0
neg_7Q3R_1_cleaned__vhh_5WB2_cleaned_1.pdb,OK,0,0,30,0
neg_7Q3R_1_cleaned__vhh_1ZVY_cleaned_2.pdb,OK,1,0,75,1
neg_7Q6C_cleaned__vhh_8B1A_cleaned_2.pdb,OK,0,0,21,0
neg_7Q3R_0_cleaned__vhh_7R1Z_1_cleaned_2.pdb,OK,0,0,8,1
neg_7QBD_cleaned__vhh_6EY0_0_cleaned_2.pdb,OK,2,0,0,1
neg_7QBD_cleaned__vhh_6OYA_cleaned_1.pdb,OK,1,0,16,0
neg_7QBE_cleaned__vhh_7WXU_cleaned_1.pdb,OK,1,0,28,1
neg_7QBF_cleaned__vhh_7AQX_cleaned_1.pdb,OK,0,0,60,1
neg_7QBF_cleaned__vhh_8JLY_cleaned_2.pdb,OK,2,0,24,3
neg_7QBE_cleaned__vhh_8YBL_cleaned_2.pdb,OK,0,0,16,0
neg_7QBG_0_cleaned__vhh_7XTC_cleaned_1.pdb,OK,3,0,24,0
neg_7QBG_0_cleaned__vhh_4I1N_cleaned_2.pdb,OK,0,0,23,1
neg_7QIA_0_cleaned__vhh_4KML_cleaned_1.pdb,OK,1,0,14,3
neg_7QIA_0_cleaned__vhh_8B7W_cleaned_2.pdb,OK,0,0,8,4
neg_7QIA_cleaned__vhh_5F97_cleaned_1.pdb,OK,0,0,1,0
neg_7QIA_cleaned__vhh_7P5Y_0_cleaned_2.pdb,OK,1,0,6,6
neg_7QIC_0_cleaned__vhh_8B18_cleaned_1.pdb,OK,1,0,7,0
neg_7QIC_cleaned__vhh_5TSJ_cleaned_1.pdb,OK,1,0,5,4
neg_7QIC_cleaned__vhh_7Z1B_0_cleaned_2.pdb,OK,2,0,15,2
neg_7QIC_1_cleaned__vhh_7MDW_0_cleaned_2.pdb,OK,0,0,12,0
neg_7QIC_0_cleaned__vhh_7Z1A_cleaned_2.pdb,OK,1,0,15,2
neg_7QJI_0_cleaned__vhh_3JBG_0_cleaned_1.pdb,OK,0,0,5,0
neg_7QIC_1_cleaned__vhh_7ZMS_cleaned_1.pdb,OK,0,1,17,1
neg_7QJI_0_cleaned__vhh_7QJI_1_cleaned_2.pdb,OK,3,0,10,0
neg_7QJI_1_cleaned__vhh_6OBO_cleaned_1.pdb,OK,0,1,28,1
neg_7QJI_1_cleaned__vhh_8EMZ_cleaned_2.pdb,OK,1,0,38,1
neg_7QJJ_0_cleaned__vhh_8B8I_0_cleaned_1.pdb,OK,1,0,8,3
neg_7QJI_cleaned__vhh_7USV_cleaned_1.pdb,OK,0,0,6,1
neg_7QJI_cleaned__vhh_5J1T_cleaned_2.pdb,OK,0,0,26,0
neg_7QJJ_1_cleaned__vhh_7CKZ_cleaned_1.pdb,OK,1,0,25,1
neg_7QJJ_0_cleaned__vhh_5NBL_cleaned_2.pdb,OK,3,0,3,0
neg_7QJJ_1_cleaned__vhh_8B41_cleaned_2.pdb,OK,0,0,19,0
neg_7R1Z_0_cleaned__vhh_7Y0O_cleaned_2.pdb,OK,1,1,57,0
neg_7R1Z_0_cleaned__vhh_5F9D_cleaned_1.pdb,OK,0,0,5,0
neg_7R1Z_1_cleaned__vhh_6N50_cleaned_2.pdb,OK,0,0,13,3
neg_7R23_1_cleaned__vhh_5F8Q_cleaned_2.pdb,OK,0,0,12,0
neg_7R23_0_cleaned__vhh_6Z2M_cleaned_1.pdb,OK,3,0,25,0
neg_7R23_1_cleaned__vhh_6NFJ_0_cleaned_1.pdb,OK,0,0,18,2
neg_7R23_0_cleaned__vhh_7RGP_cleaned_2.pdb,OK,3,0,48,2
neg_7R24_0_cleaned__vhh_5TJW_cleaned_2.pdb,OK,1,2,32,1
neg_7R24_1_cleaned__vhh_8Q94_cleaned_2.pdb,OK,0,1,40,7
neg_7R24_0_cleaned__vhh_8Q95_cleaned_1.pdb,OK,0,1,22,2
neg_7R24_1_cleaned__vhh_8X7A_cleaned_1.pdb,OK,1,1,51,2
neg_7R24_cleaned__vhh_7TGF_cleaned_2.pdb,OK,1,0,32,3
neg_7R24_cleaned__vhh_6TYL_cleaned_1.pdb,OK,1,0,29,1
neg_7R98_cleaned__vhh_6HUJ_cleaned_2.pdb,OK,1,0,20,0
neg_7RBY_cleaned__vhh_6OQ8_cleaned_2.pdb,OK,0,0,43,0
neg_7R98_cleaned__vhh_6H7L_cleaned_1.pdb,OK,0,0,36,0
neg_7RBY_cleaned__vhh_6UC6_0_cleaned_1.pdb,OK,0,0,29,0
neg_7RI1_cleaned__vhh_8F0K_cleaned_1.pdb,OK,2,0,30,4
neg_7RI1_cleaned__vhh_8DAM_1_cleaned_2.pdb,OK,2,0,27,4
neg_7RNN_cleaned__vhh_4W2O_cleaned_2.pdb,OK,2,0,3,1
neg_7RNN_cleaned__vhh_7KBK_cleaned_1.pdb,OK,1,0,9,2
neg_7S2R_cleaned__vhh_5F7L_cleaned_1.pdb,OK,1,0,5,0
neg_7S2R_cleaned__vhh_4GRW_1_cleaned_2.pdb,OK,1,1,26,2
neg_7S83_0_cleaned__vhh_5F7N_cleaned_2.pdb,OK,0,0,23,0
neg_7S83_0_cleaned__vhh_6X1A_cleaned_1.pdb,OK,0,0,66,0
neg_7S83_1_cleaned__vhh_5JA9_cleaned_2.pdb,OK,0,0,7,0
neg_7S83_1_cleaned__vhh_5J1T_cleaned_1.pdb,OK,1,0,17,1
neg_7SAH_cleaned__vhh_4W2Q_cleaned_2.pdb,OK,0,0,0,1
neg_7SAH_cleaned__vhh_4HEM_0_cleaned_1.pdb,OK,0,0,0,1
neg_7SAI_cleaned__vhh_7VUH_cleaned_1.pdb,OK,0,0,31,0
neg_7SAI_cleaned__vhh_4I0C_0_cleaned_2.pdb,OK,0,0,19,1
neg_7SAJ_cleaned__vhh_5JA9_1_cleaned_2.pdb,OK,0,0,5,1
neg_7SAJ_cleaned__vhh_5F8R_cleaned_1.pdb,OK,0,0,4,1
neg_7SAK_cleaned__vhh_7X8R_cleaned_2.pdb,OK,0,0,35,1
neg_7SK5_cleaned__vhh_6HHD_cleaned_2.pdb,OK,1,0,17,0
neg_7SK7_cleaned__vhh_4KDT_cleaned_1.pdb,OK,0,0,6,0
neg_7SAK_cleaned__vhh_7Q3R_1_cleaned_1.pdb,OK,2,1,33,2
neg_7SK7_cleaned__vhh_8CYJ_2_cleaned_2.pdb,OK,0,0,1,1
neg_7SK5_cleaned__vhh_8EVD_1_cleaned_1.pdb,OK,1,0,12,1
neg_7SL9_cleaned__vhh_8GW8_cleaned_1.pdb,OK,0,0,48,1
neg_7SL9_cleaned__vhh_8JTX_cleaned_2.pdb,OK,1,0,40,1
neg_7SP6_0_cleaned__vhh_8DCR_cleaned_1.pdb,OK,0,1,46,1
neg_7SP6_0_cleaned__vhh_5MP2_cleaned_2.pdb,OK,0,0,13,0
neg_7SP6_1_cleaned__vhh_5IHL_cleaned_2.pdb,OK,2,0,1,3
neg_7SP6_1_cleaned__vhh_7SP7_0_cleaned_1.pdb,OK,4,1,6,4
neg_7SP7_0_cleaned__vhh_6OQ6_cleaned_2.pdb,OK,1,0,16,1
neg_7SP7_1_cleaned__vhh_4I0C_0_cleaned_1.pdb,OK,0,0,0,0
neg_7SP7_1_cleaned__vhh_7D30_cleaned_2.pdb,OK,0,0,2,0
neg_7SP8_0_cleaned__vhh_8BVR_cleaned_2.pdb,OK,2,0,11,0
neg_7SP8_0_cleaned__vhh_8BEV_cleaned_1.pdb,OK,0,1,20,0
neg_7SP9_0_cleaned__vhh_7V9M_cleaned_2.pdb,OK,2,1,37,2
neg_7SP9_0_cleaned__vhh_6JB2_cleaned_1.pdb,OK,0,1,13,0
neg_7SP8_1_cleaned__vhh_8TH4_cleaned_2.pdb,OK,1,0,8,1
neg_7SP9_1_cleaned__vhh_7KN5_1_cleaned_2.pdb,OK,2,0,11,1
neg_7SPA_0_cleaned__vhh_7XKF_cleaned_1.pdb,OK,0,1,28,2
neg_7SPO_0_cleaned__vhh_5L8J_0_cleaned_2.pdb,OK,1,0,11,1
neg_7SPA_1_cleaned__vhh_4PGJ_1_cleaned_2.pdb,OK,2,0,2,1
neg_7SP9_1_cleaned__vhh_7VVO_cleaned_1.pdb,OK,0,0,19,1
neg_7SPO_0_cleaned__vhh_7D5Q_0_cleaned_1.pdb,OK,0,0,20,0
neg_7SPP_0_cleaned__vhh_5FV2_cleaned_2.pdb,OK,1,1,29,2
neg_7SPP_0_cleaned__vhh_7R24_1_cleaned_1.pdb,OK,2,0,16,2
neg_7SPA_1_cleaned__vhh_7S3I_cleaned_1.pdb,OK,0,0,24,2
neg_7T5F_0_cleaned__vhh_5L21_cleaned_2.pdb,OK,2,0,10,3
neg_7T5F_0_cleaned__vhh_7RMG_cleaned_1.pdb,OK,1,0,17,0
neg_7T5F_2_cleaned__vhh_6DBF_cleaned_1.pdb,OK,0,0,15,0
neg_7SSZ_cleaned__vhh_6GS4_cleaned_1.pdb,OK,0,0,1,0
neg_7T5F_2_cleaned__vhh_7XKD_cleaned_2.pdb,OK,1,0,27,4
neg_7TGF_cleaned__vhh_6HJX_0_cleaned_1.pdb,OK,1,0,14,2
neg_7T5F_3_cleaned__vhh_7DGE_cleaned_2.pdb,OK,3,0,19,2
neg_7TGI_cleaned__vhh_5GXB_cleaned_1.pdb,OK,5,0,38,4
neg_7TGF_cleaned__vhh_7RG9_cleaned_2.pdb,OK,2,1,37,0
neg_7TGI_cleaned__vhh_6GWP_0_cleaned_2.pdb,OK,1,0,9,2
neg_7TH2_cleaned__vhh_7OMM_0_cleaned_2.pdb,OK,0,0,23,0
neg_7TH2_cleaned__vhh_7TGF_cleaned_1.pdb,OK,4,0,15,1
neg_7TH3_cleaned__vhh_6EY0_0_cleaned_2.pdb,OK,2,0,13,0
neg_7TUY_cleaned__vhh_6PB0_cleaned_2.pdb,OK,1,0,0,2
neg_7TUY_cleaned__vhh_7NX0_1_cleaned_1.pdb,OK,0,0,1,0
neg_7TH3_cleaned__vhh_7XT8_cleaned_1.pdb,OK,1,1,31,1
neg_7SSZ_cleaned__vhh_4ZG1_cleaned_2.pdb,OK,0,0,24,4
neg_7UBX_cleaned__vhh_5F93_cleaned_1.pdb,OK,1,0,17,0
neg_7UBY_0_cleaned__vhh_5M94_cleaned_1.pdb,OK,0,0,16,0
neg_7UBX_cleaned__vhh_7N0S_0_cleaned_2.pdb,OK,0,0,25,4
neg_7UIA_1_cleaned__vhh_8W87_cleaned_2.pdb,OK,1,0,28,3
neg_7UIB_cleaned__vhh_4HEM_0_cleaned_1.pdb,OK,0,0,18,2
neg_7UIB_cleaned__vhh_7RNN_cleaned_2.pdb,OK,0,0,0,2
neg_7UIE_1_cleaned__vhh_6F2W_cleaned_1.pdb,OK,0,0,8,1
neg_7UIA_1_cleaned__vhh_9E7N_cleaned_1.pdb,OK,1,0,6,1
neg_7UBY_0_cleaned__vhh_8PJP_cleaned_2.pdb,OK,1,0,29,0
neg_7UL3_cleaned__vhh_6N4Y_1_cleaned_2.pdb,OK,2,0,0,0
neg_7UL3_cleaned__vhh_6QGY_0_cleaned_1.pdb,OK,1,0,0,1
neg_7UIE_1_cleaned__vhh_7WN1_cleaned_2.pdb,OK,2,0,60,0
neg_7UL5_cleaned__vhh_4LGR_cleaned_2.pdb,OK,0,0,10,0
neg_7UNZ_cleaned__vhh_7ZK1_0_cleaned_1.pdb,OK,0,0,53,0
neg_7UPM_cleaned__vhh_7BU7_cleaned_1.pdb,OK,1,1,11,0
neg_7UPM_cleaned__vhh_7V9L_cleaned_2.pdb,OK,1,0,19,3
neg_7UL5_cleaned__vhh_8BEV_cleaned_1.pdb,OK,0,0,43,0
neg_7UST_cleaned__vhh_7LJC_cleaned_1.pdb,OK,1,0,13,0
neg_7UYM_cleaned__vhh_7C2E_cleaned_1.pdb,OK,0,0,5,0
neg_7UNZ_cleaned__vhh_7VAB_cleaned_2.pdb,OK,0,0,48,0
neg_7USV_cleaned__vhh_8YBO_cleaned_2.pdb,OK,0,0,23,0
neg_7UYM_cleaned__vhh_7OLZ_cleaned_2.pdb,OK,0,0,8,0
neg_7UST_cleaned__vhh_8DAM_1_cleaned_2.pdb,OK,4,0,26,3
neg_7VAB_cleaned__vhh_7VKE_cleaned_2.pdb,OK,3,0,16,6
neg_7VFA_cleaned__vhh_5H8O_cleaned_2.pdb,OK,0,0,24,0
neg_7VFA_cleaned__vhh_6GKD_1_cleaned_1.pdb,OK,0,0,31,1
neg_7VFB_cleaned__vhh_4PGJ_0_cleaned_1.pdb,OK,0,0,4,1
neg_7VFB_cleaned__vhh_8H91_1_cleaned_2.pdb,OK,1,0,2,1
neg_7VKE_cleaned__vhh_7VVL_cleaned_1.pdb,OK,2,0,46,2
neg_7VOA_cleaned__vhh_6C9W_cleaned_1.pdb,OK,0,1,41,0
neg_7VKE_cleaned__vhh_9MY8_cleaned_2.pdb,OK,0,0,41,1
neg_7VNB_cleaned__vhh_8B1H_cleaned_2.pdb,OK,0,0,32,0
neg_7VOA_cleaned__vhh_7LJC_cleaned_2.pdb,OK,0,0,50,1
neg_7W1S_cleaned__vhh_6ZG3_cleaned_2.pdb,OK,0,1,32,1
neg_7W1S_cleaned__vhh_7WCN_cleaned_1.pdb,OK,1,0,19,0
neg_7WD2_0_cleaned__vhh_4HEP_cleaned_1.pdb,OK,0,1,49,1
neg_7WKI_cleaned__vhh_6GS1_cleaned_2.pdb,OK,2,1,45,4
neg_7WD2_0_cleaned__vhh_6X4G_0_cleaned_2.pdb,OK,1,0,41,1
neg_7WKI_cleaned__vhh_8G72_cleaned_1.pdb,OK,1,1,31,1
neg_7WN0_cleaned__vhh_7ZOX_1_cleaned_2.pdb,OK,1,0,30,2
neg_7WN0_cleaned__vhh_8FLT_cleaned_1.pdb,OK,0,0,35,1
neg_7WN1_cleaned__vhh_5FV2_cleaned_2.pdb,OK,1,0,10,1
neg_7WN1_cleaned__vhh_1RJC_cleaned_1.pdb,OK,3,1,83,2
neg_7WQ4_cleaned__vhh_3G9A_cleaned_1.pdb,OK,1,0,13,6
neg_7WQ4_cleaned__vhh_7DUR_cleaned_2.pdb,OK,4,0,30,3
neg_7X2J_cleaned__vhh_7ME7_1_cleaned_1.pdb,OK,3,0,2,1
neg_7X2J_cleaned__vhh_8B18_cleaned_2.pdb,OK,0,2,51,1
neg_7X2M_cleaned__vhh_7TYF_cleaned_2.pdb,OK,0,1,32,1
neg_7X2M_cleaned__vhh_1I3V_cleaned_1.pdb,OK,0,0,55,0
neg_7X4I_0_cleaned__vhh_7CAN_cleaned_1.pdb,OK,1,0,26,1
neg_7X4I_0_cleaned__vhh_7ZMQ_cleaned_2.pdb,OK,2,1,50,0
neg_7XLD_cleaned__vhh_7VVO_cleaned_2.pdb,OK,0,0,17,0
neg_7XLD_cleaned__vhh_7XKD_cleaned_1.pdb,OK,0,0,23,1
neg_7XLI_cleaned__vhh_3CFI_0_cleaned_2.pdb,OK,1,0,21,0
neg_7XLI_cleaned__vhh_7DHR_cleaned_1.pdb,OK,1,0,18,1
neg_7XP4_cleaned__vhh_5MWN_0_cleaned_1.pdb,OK,1,0,18,2
neg_7XQV_cleaned__vhh_6OS2_cleaned_2.pdb,OK,1,0,62,2
neg_7XQV_cleaned__vhh_7SAH_cleaned_1.pdb,OK,0,1,95,1
neg_7XP5_cleaned__vhh_4LGS_cleaned_2.pdb,OK,0,0,13,2
neg_7XP5_cleaned__vhh_6GJS_0_cleaned_1.pdb,OK,3,0,21,8
neg_7XP4_cleaned__vhh_7R98_cleaned_2.pdb,OK,1,0,9,2
neg_7XP6_cleaned__vhh_7MDW_1_cleaned_2.pdb,OK,3,0,18,12
neg_7XT8_cleaned__vhh_8UHB_cleaned_2.pdb,OK,3,0,29,4
neg_7XTP_cleaned__vhh_4GRW_1_cleaned_1.pdb,OK,1,0,15,2
neg_7XTP_cleaned__vhh_7MEJ_cleaned_2.pdb,OK,0,0,31,0
neg_7Y0O_cleaned__vhh_8GHR_cleaned_2.pdb,OK,1,0,38,0
neg_7Y0O_cleaned__vhh_9ERW_cleaned_1.pdb,OK,0,0,20,1
neg_7Y6K_cleaned__vhh_6C5W_cleaned_1.pdb,OK,0,0,21,0
neg_7Y6K_cleaned__vhh_7K7Y_1_cleaned_2.pdb,OK,0,0,16,0
neg_7Y9T_cleaned__vhh_8QZ4_cleaned_2.pdb,OK,1,1,20,1
neg_7Y9U_cleaned__vhh_5G5X_cleaned_2.pdb,OK,2,0,15,1
neg_7Y9V_cleaned__vhh_5F8R_cleaned_2.pdb,OK,1,0,13,1
neg_7Y9U_cleaned__vhh_7F55_cleaned_1.pdb,OK,0,0,24,1
neg_7YIT_cleaned__vhh_5F9D_cleaned_2.pdb,OK,0,0,19,0
neg_7YIT_cleaned__vhh_8AFM_cleaned_1.pdb,OK,0,0,30,0
neg_7YZ9_cleaned__vhh_5MP2_1_cleaned_2.pdb,OK,0,1,23,0
neg_7Z1A_0_cleaned__vhh_7R1Z_0_cleaned_2.pdb,OK,1,0,50,0
neg_7Z1A_1_cleaned__vhh_7N0S_0_cleaned_1.pdb,OK,0,0,21,0
neg_7Z1A_cleaned__vhh_8AIA_1_cleaned_2.pdb,OK,2,0,6,0
neg_7Z1A_1_cleaned__vhh_7NXX_cleaned_2.pdb,OK,1,0,7,1
neg_7Z1A_cleaned__vhh_8CYJ_0_cleaned_1.pdb,OK,1,0,18,2
neg_7Z1B_0_cleaned__vhh_6NBF_cleaned_1.pdb,OK,0,0,13,0
neg_7Z1B_0_cleaned__vhh_7JOZ_cleaned_2.pdb,OK,0,0,4,0
neg_7Z1B_cleaned__vhh_4KML_cleaned_1.pdb,OK,0,0,13,0
neg_7Z1B_cleaned__vhh_7TYF_cleaned_2.pdb,OK,0,0,10,0
neg_7Z1C_0_cleaned__vhh_6ITC_0_cleaned_2.pdb,OK,1,0,28,0
neg_7Z1B_1_cleaned__vhh_8CYJ_2_cleaned_2.pdb,OK,0,0,21,2
neg_7Z1C_0_cleaned__vhh_8B1J_cleaned_1.pdb,OK,0,0,10,1
neg_7Z1C_2_cleaned__vhh_4W6W_cleaned_1.pdb,OK,0,0,25,1
